User[all-users],GestureType[all-gesture-types],RandomIteration[1to10],#ofTrainingExample[E],TotalSizeOfTrainingSet[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],CorrectIncorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted[instance-and-score]
95,line,1,9,32,95-H01-1;95-D07-1;95-H02-1;95-H04-1;95-I08-1;95-I04-1;95-N10-1;95-N07-1;95-P03-1;95-P03-1;95-T06-1;95-T04-1;95-X10-1;95-X07-1;95-arrowhead08-1;95-arrowhead10-1;95-asterisk04-1;95-asterisk02-1;95-exclamation_point04-1;95-exclamation_point10-1;95-five_point_star03-1;95-five_point_star03-1;95-half_note10-1;95-line01-1;95-line04-1;95-line09-1;95-null09-1;95-null04-1;95-pitchfork09-1;95-pitchfork09-1;95-six_point_star05-1;95-six_point_star08-1;,95-line03,line,1,0.995490,95-line04,line04;0.99549;line01;0.994857;line09;0.994775;line09;0.994278;line04;0.993108;line01;0.99308;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point10;0.970347;exclamation_point04;0.94588;exclamation_point04;0.943578;exclamation_point04;0.706291;exclamation_point04;0.705166;arrowhead08;0.697983;arrowhead08;0.692078;arrowhead10;0.688725;I04;0.679259;I08;0.677428;T06;0.675729;H02;0.671786;arrowhead10;0.671111;H01;0.665217;H01;0.662905;H01;0.661435;T04;0.660223;P03;0.658446;P03;0.658446;T04;0.651896;H02;0.649496;H01;0.648009;I08;0.64499;N07;0.641691;T06;0.639294;H02;0.636964;T04;0.634396;H01;0.63439;exclamation_point10;0.628744;exclamation_point10;0.628744;exclamation_point10;0.628744;exclamation_point10;0.628744;exclamation_point10;0.628744;exclamation_point10;0.628744;exclamation_point10;0.628744;exclamation_point10;0.628744;I04;0.622158;
95,arrowhead,2,9,32,95-D02-2;95-D02-2;95-H03-2;95-H10-2;95-I05-2;95-I03-2;95-N05-2;95-N10-2;95-P06-2;95-P08-2;95-T04-2;95-T02-2;95-X04-2;95-X04-2;95-arrowhead10-2;95-arrowhead07-2;95-asterisk05-2;95-asterisk06-2;95-exclamation_point10-2;95-exclamation_point09-2;95-five_point_star05-2;95-five_point_star08-2;95-half_note03-2;95-half_note03-2;95-line05-2;95-line09-2;95-null09-2;95-null04-2;95-pitchfork04-2;95-pitchfork09-2;95-six_point_star03-2;95-six_point_star07-2;,95-arrowhead05,arrowhead,1,0.962382,95-arrowhead07,arrowhead07;0.962382;arrowhead10;0.891114;T02;0.882719;T04;0.869824;exclamation_point09;0.744488;exclamation_point09;0.742241;pitchfork09;0.742076;pitchfork04;0.742036;pitchfork09;0.740366;X04;0.72063;X04;0.72063;T04;0.704121;X04;0.696802;X04;0.696802;exclamation_point09;0.680788;exclamation_point10;0.680197;exclamation_point10;0.680197;exclamation_point10;0.680197;exclamation_point10;0.680197;exclamation_point10;0.680197;exclamation_point10;0.680197;exclamation_point10;0.680197;exclamation_point10;0.680197;line09;0.678975;line05;0.678825;exclamation_point09;0.678709;line05;0.678589;line09;0.678258;T02;0.671972;exclamation_point09;0.670958;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point10;0.670175;exclamation_point09;0.669717;X04;0.638713;X04;0.638713;N05;0.636329;X04;0.635463;X04;0.635463;half_note03;0.635088;half_note03;0.635088;half_note03;0.633951;half_note03;0.633951;H10;0.62722;T02;0.602546;
98,X,1,1,32,98-D03-1;98-D05-1;98-H02-1;98-H04-1;98-I08-1;98-I09-1;98-N08-1;98-N07-1;98-P08-1;98-P02-1;98-T07-1;98-T08-1;98-X04-1;98-X04-1;98-arrowhead08-1;98-arrowhead05-1;98-asterisk07-1;98-asterisk08-1;98-exclamation_point02-1;98-exclamation_point03-1;98-five_point_star02-1;98-five_point_star04-1;98-half_note10-1;98-half_note08-1;98-line02-1;98-line05-1;98-null03-1;98-null08-1;98-pitchfork10-1;98-pitchfork07-1;98-six_point_star02-1;98-six_point_star02-1;,98-X06,X,1,0.854554,98-X04,X04;0.854554;X04;0.854554;X04;0.818797;X04;0.818797;pitchfork10;0.801664;X04;0.80084;X04;0.80084;pitchfork07;0.786242;null03;0.785225;X04;0.784867;X04;0.784867;N07;0.780987;null08;0.773006;N07;0.763716;N08;0.762841;arrowhead05;0.762273;N08;0.754562;asterisk07;0.747637;asterisk08;0.737987;pitchfork10;0.736132;H04;0.710988;pitchfork07;0.705708;arrowhead05;0.703239;asterisk08;0.702911;H02;0.691761;T07;0.688811;asterisk07;0.687303;null03;0.684722;null08;0.682808;T08;0.681797;asterisk08;0.660505;asterisk07;0.656676;asterisk07;0.641075;asterisk07;0.641049;asterisk08;0.638772;arrowhead08;0.636517;H04;0.631652;asterisk08;0.630848;asterisk07;0.6282;H04;0.62765;H04;0.626858;asterisk07;0.624541;asterisk07;0.624156;asterisk08;0.621566;T07;0.620751;asterisk08;0.615109;asterisk07;0.614786;H02;0.614219;H04;0.61408;asterisk07;0.612412;
98,arrowhead,2,1,32,98-D05-2;98-D03-2;98-H06-2;98-I01-2;98-I05-2;98-I09-2;98-N05-2;98-N10-2;98-P05-2;98-P08-2;98-T09-2;98-T06-2;98-X03-2;98-X02-2;98-arrowhead10-2;98-arrowhead10-2;98-asterisk05-2;98-asterisk06-2;98-exclamation_point02-2;98-exclamation_point08-2;98-five_point_star03-2;98-five_point_star03-2;98-half_note07-2;98-half_note04-2;98-line10-2;98-line10-2;98-pitchfork01-2;98-null05-2;98-pitchfork06-2;98-pitchfork02-2;98-six_point_star03-2;98-six_point_star08-2;,98-arrowhead07,T,0,0.831838,98-T09,T09;0.831838;T06;0.83171;arrowhead10;0.828651;arrowhead10;0.828651;pitchfork02;0.773251;X03;0.769317;X02;0.757046;X02;0.750945;pitchfork01;0.72676;exclamation_point08;0.713347;exclamation_point08;0.713347;exclamation_point08;0.713347;exclamation_point08;0.713347;exclamation_point08;0.713347;exclamation_point08;0.713347;exclamation_point08;0.713347;exclamation_point08;0.713347;X03;0.710737;exclamation_point02;0.709775;exclamation_point02;0.707296;X02;0.706282;exclamation_point02;0.704639;exclamation_point02;0.703341;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.681296;exclamation_point08;0.6807;exclamation_point08;0.6807;exclamation_point08;0.6807;exclamation_point08;0.6807;exclamation_point08;0.6807;exclamation_point08;0.6807;exclamation_point08;0.6807;exclamation_point08;0.6807;line10;0.677356;line10;0.677356;line10;0.674834;line10;0.674834;X03;0.670179;H06;0.667118;pitchfork06;0.667036;H06;0.663183;X02;0.644989;T09;0.636196;X03;0.631001;
98,exclamation_point,1,2,32,98-D07-1;98-D02-1;98-H06-1;98-H10-1;98-I04-1;98-I02-1;98-N04-1;98-N02-1;98-P04-1;98-T01-1;98-T07-1;98-T10-1;98-X04-1;98-X02-1;98-arrowhead03-1;98-arrowhead07-1;98-asterisk04-1;98-exclamation_point01-1;98-exclamation_point06-1;98-exclamation_point03-1;98-five_point_star09-1;98-five_point_star02-1;98-half_note09-1;98-half_note04-1;98-line08-1;98-line08-1;98-null10-1;98-null04-1;98-pitchfork02-1;98-six_point_star01-1;98-six_point_star04-1;98-six_point_star10-1;,98-exclamation_point06,exclamation_point,1,0.999115,98-exclamation_point06,exclamation_point06;0.999115;exclamation_point06;0.994695;line08;0.991071;line08;0.991071;line08;0.988961;line08;0.988961;exclamation_point06;0.986659;exclamation_point06;0.983949;exclamation_point03;0.96965;exclamation_point03;0.969083;exclamation_point03;0.965078;exclamation_point03;0.964588;exclamation_point01;0.927952;exclamation_point01;0.926884;T01;0.720682;T01;0.70057;exclamation_point01;0.6875;T01;0.686214;exclamation_point03;0.685523;exclamation_point01;0.685417;arrowhead07;0.683935;exclamation_point06;0.683641;exclamation_point06;0.681993;exclamation_point03;0.680575;T10;0.668126;T10;0.667114;H10;0.661671;T10;0.659648;T07;0.659018;T07;0.657281;arrowhead07;0.656322;arrowhead03;0.655847;T07;0.655092;T10;0.648094;T07;0.643642;H10;0.634293;H10;0.624848;H10;0.622031;H10;0.616109;P04;0.615902;N04;0.610702;H06;0.605173;half_note04;0.599688;half_note04;0.598061;arrowhead03;0.59629;H06;0.595817;arrowhead07;0.587413;T07;0.58363;H10;0.583139;N04;0.581167;
98,T,2,2,32,98-D04-2;98-D09-2;98-H06-2;98-H05-2;98-I02-2;98-I10-2;98-N04-2;98-N10-2;98-P02-2;98-P09-2;98-X01-2;98-T02-2;98-X02-2;98-X05-2;98-arrowhead02-2;98-arrowhead03-2;98-asterisk07-2;98-asterisk10-2;98-exclamation_point06-2;98-exclamation_point09-2;98-five_point_star06-2;98-five_point_star08-2;98-half_note04-2;98-half_note03-2;98-line09-2;98-line10-2;98-null08-2;98-null08-2;98-pitchfork05-2;98-pitchfork08-2;98-six_point_star03-2;98-six_point_star09-2;,98-T06,T,1,0.950858,98-T02,T02;0.950858;arrowhead03;0.770773;N04;0.739085;N10;0.729519;exclamation_point06;0.714747;line10;0.714019;exclamation_point06;0.713177;line09;0.708977;line10;0.707294;exclamation_point09;0.707278;line09;0.70662;exclamation_point06;0.701742;exclamation_point09;0.699709;exclamation_point09;0.699576;H05;0.697493;I02;0.69454;arrowhead03;0.69072;I02;0.690281;P02;0.681097;X02;0.680603;I10;0.678345;H05;0.677418;I02;0.671474;I10;0.667976;X01;0.667638;X02;0.661407;H06;0.660773;I10;0.659993;X05;0.655978;arrowhead02;0.654733;H05;0.652052;I10;0.650277;I02;0.6475;I02;0.646358;half_note04;0.643208;H05;0.642044;H06;0.627872;H05;0.624248;N10;0.622453;I10;0.618874;X01;0.61854;H06;0.617857;N10;0.617342;P09;0.612702;H05;0.610805;H06;0.608423;N04;0.608267;H06;0.607428;H05;0.605629;N10;0.604558;
98,five_point_star,1,3,32,98-H01-1;98-D05-1;98-H10-1;98-H05-1;98-I07-1;98-I07-1;98-N08-1;98-N09-1;98-P08-1;98-P05-1;98-X01-1;98-T09-1;98-X09-1;98-X06-1;98-arrowhead04-1;98-asterisk01-1;98-asterisk08-1;98-exclamation_point01-1;98-exclamation_point03-1;98-exclamation_point03-1;98-five_point_star04-1;98-five_point_star06-1;98-half_note06-1;98-half_note02-1;98-line08-1;98-line10-1;98-null07-1;98-null05-1;98-pitchfork09-1;98-pitchfork08-1;98-six_point_star10-1;98-six_point_star03-1;,98-five_point_star07,five_point_star,1,0.887229,98-five_point_star06,five_point_star06;0.887229;asterisk01;0.8168;asterisk08;0.811197;asterisk01;0.793555;asterisk01;0.779782;I07;0.77037;I07;0.77037;asterisk08;0.763706;asterisk08;0.762675;H05;0.761554;five_point_star04;0.754085;H01;0.746993;asterisk01;0.741642;asterisk08;0.729191;asterisk08;0.719684;H10;0.717129;asterisk08;0.713294;asterisk01;0.70549;H10;0.701258;N08;0.688573;six_point_star10;0.687742;H05;0.68683;asterisk01;0.686542;six_point_star03;0.681994;N08;0.672914;H01;0.67101;N09;0.66828;asterisk01;0.667783;I07;0.667686;I07;0.667686;asterisk08;0.664451;N09;0.659796;asterisk01;0.657129;asterisk01;0.656554;asterisk08;0.655429;null05;0.653114;null07;0.648738;asterisk01;0.645531;asterisk08;0.640555;asterisk08;0.637274;N08;0.634971;N09;0.632586;N09;0.627198;asterisk01;0.622046;asterisk08;0.6181;N09;0.617954;N08;0.617561;asterisk01;0.617312;N09;0.616698;asterisk08;0.616323;
98,null,2,3,32,98-D02-2;98-D08-2;98-H05-2;98-H06-2;98-I08-2;98-I07-2;98-P01-2;98-N06-2;98-P07-2;98-P07-2;98-T02-2;98-T05-2;98-X03-2;98-X04-2;98-arrowhead06-2;98-arrowhead03-2;98-asterisk04-2;98-asterisk10-2;98-exclamation_point06-2;98-exclamation_point08-2;98-five_point_star02-2;98-five_point_star02-2;98-half_note02-2;98-half_note08-2;98-line03-2;98-line07-2;98-null04-2;98-null10-2;98-pitchfork09-2;98-pitchfork05-2;98-six_point_star09-2;98-six_point_star02-2;,98-null06,null,1,0.926605,98-null10,null10;0.926605;null04;0.799795;pitchfork09;0.746893;I07;0.66832;I08;0.655122;I08;0.621814;I07;0.617718;null04;0.610273;P07;0.60323;P07;0.60323;null10;0.570596;I07;0.552611;I07;0.55219;D08;0.522765;P01;0.521528;I08;0.517514;I07;0.511958;I07;0.507965;arrowhead06;0.505476;D02;0.504388;I07;0.496152;I08;0.486214;I08;0.480724;P07;0.457189;P07;0.457189;D08;0.391572;I07;0.38811;D02;0.324758;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;
98,asterisk,1,4,32,98-D04-1;98-D06-1;98-H04-1;98-H04-1;98-I05-1;98-I02-1;98-N07-1;98-N05-1;98-P07-1;98-P02-1;98-T02-1;98-T07-1;98-arrowhead01-1;98-X09-1;98-arrowhead02-1;98-asterisk01-1;98-asterisk07-1;98-asterisk07-1;98-exclamation_point03-1;98-exclamation_point03-1;98-five_point_star03-1;98-five_point_star04-1;98-half_note05-1;98-line01-1;98-line04-1;98-line10-1;98-null04-1;98-null08-1;98-pitchfork04-1;98-six_point_star01-1;98-six_point_star03-1;98-six_point_star07-1;,98-asterisk10,asterisk,1,0.901824,98-asterisk07,asterisk07;0.901824;asterisk07;0.901824;asterisk07;0.884046;asterisk07;0.884046;asterisk01;0.883402;asterisk01;0.880619;asterisk01;0.820519;asterisk07;0.794569;asterisk07;0.794569;asterisk01;0.768345;asterisk07;0.766038;asterisk07;0.766038;asterisk01;0.75889;asterisk01;0.748396;asterisk07;0.744638;asterisk07;0.744638;asterisk07;0.742348;asterisk07;0.742348;asterisk07;0.736268;asterisk07;0.736268;asterisk07;0.735967;asterisk07;0.735967;asterisk01;0.72773;asterisk01;0.725195;asterisk07;0.725056;asterisk07;0.725056;asterisk07;0.724224;asterisk07;0.724224;asterisk01;0.706721;asterisk01;0.703964;asterisk01;0.701195;asterisk07;0.69707;asterisk07;0.69707;asterisk01;0.693661;asterisk01;0.688051;asterisk07;0.673397;asterisk07;0.673397;asterisk01;0.671307;asterisk01;0.658788;N07;0.652689;asterisk07;0.651124;asterisk07;0.651124;asterisk07;0.645875;asterisk07;0.645875;asterisk01;0.644494;N05;0.644022;asterisk01;0.642694;asterisk07;0.641307;asterisk07;0.641307;N05;0.640839;
98,T,2,4,32,98-D04-2;98-D04-2;98-H09-2;98-H06-2;98-N01-2;98-I06-2;98-N07-2;98-N04-2;98-P08-2;98-P06-2;98-T04-2;98-T05-2;98-X03-2;98-X04-2;98-arrowhead08-2;98-arrowhead07-2;98-asterisk08-2;98-asterisk07-2;98-exclamation_point07-2;98-exclamation_point04-2;98-five_point_star04-2;98-five_point_star03-2;98-half_note08-2;98-half_note07-2;98-line06-2;98-line07-2;98-null03-2;98-null08-2;98-pitchfork08-2;98-pitchfork03-2;98-six_point_star04-2;98-six_point_star06-2;,98-T06,T,1,0.899233,98-T04,T04;0.899233;T05;0.868078;arrowhead07;0.79949;N01;0.744027;N04;0.739085;exclamation_point07;0.717236;exclamation_point07;0.7153;exclamation_point04;0.714628;exclamation_point04;0.714628;exclamation_point04;0.714628;exclamation_point04;0.714628;exclamation_point04;0.714628;exclamation_point04;0.714628;exclamation_point04;0.714628;exclamation_point04;0.714628;line06;0.711904;line07;0.706975;line06;0.706579;line07;0.702734;N07;0.697646;P08;0.696719;exclamation_point07;0.694692;H09;0.692606;I06;0.690175;H09;0.685767;X03;0.680976;pitchfork03;0.676775;I06;0.675553;H09;0.66942;half_note08;0.669367;I06;0.667349;I06;0.664599;N07;0.661148;H06;0.660773;X04;0.654691;I06;0.652114;X04;0.652037;I06;0.650683;half_note07;0.643758;half_note07;0.641628;T05;0.639736;T04;0.63878;H09;0.638384;P06;0.637356;X03;0.635475;H06;0.627872;H09;0.626188;T04;0.623271;N01;0.619381;H06;0.617857;
98,six_point_star,1,5,32,98-D03-1;98-D08-1;98-H05-1;98-I01-1;98-I03-1;98-I05-1;98-N05-1;98-N10-1;98-P07-1;98-P06-1;98-T10-1;98-T06-1;98-arrowhead01-1;98-X09-1;98-arrowhead10-1;98-asterisk01-1;98-exclamation_point01-1;98-asterisk05-1;98-exclamation_point10-1;98-exclamation_point09-1;98-five_point_star10-1;98-five_point_star08-1;98-half_note02-1;98-line01-1;98-line06-1;98-line07-1;98-null07-1;98-null03-1;98-six_point_star01-1;98-six_point_star01-1;98-six_point_star06-1;98-six_point_star06-1;,98-six_point_star06,six_point_star,1,0.998766,98-six_point_star06,six_point_star06;0.998766;six_point_star06;0.998766;six_point_star01;0.815891;six_point_star01;0.815891;six_point_star01;0.663796;six_point_star01;0.663796;null07;0.662752;six_point_star06;0.62907;six_point_star06;0.62907;H05;0.620723;six_point_star06;0.616723;six_point_star06;0.616723;H05;0.612269;null03;0.607796;I03;0.606109;I01;0.603707;D08;0.595287;I05;0.588036;I01;0.580909;I05;0.579906;D03;0.572909;I03;0.565856;H05;0.565209;I01;0.562105;I03;0.557183;I03;0.556779;H05;0.55657;asterisk01;0.556366;six_point_star01;0.55503;six_point_star01;0.55503;asterisk05;0.549734;I01;0.546541;H05;0.545763;arrowhead01;0.543118;arrowhead01;0.540784;five_point_star10;0.53914;arrowhead01;0.538512;arrowhead01;0.538386;I05;0.53749;I05;0.535171;I03;0.533875;N10;0.532046;asterisk01;0.531211;six_point_star01;0.523002;six_point_star01;0.523002;I03;0.522709;I01;0.521948;asterisk01;0.519209;N10;0.516026;asterisk01;0.511192;
98,exclamation_point,2,5,32,98-D08-2;98-D03-2;98-H05-2;98-H08-2;98-I04-2;98-I09-2;98-N06-2;98-N06-2;98-P09-2;98-T01-2;98-T07-2;98-T05-2;98-X04-2;98-X04-2;98-arrowhead06-2;98-arrowhead04-2;98-asterisk09-2;98-asterisk06-2;98-exclamation_point02-2;98-exclamation_point10-2;98-five_point_star07-2;98-five_point_star02-2;98-half_note02-2;98-half_note02-2;98-line09-2;98-line08-2;98-null07-2;98-null04-2;98-pitchfork10-2;98-pitchfork04-2;98-six_point_star10-2;98-six_point_star05-2;,98-exclamation_point10,exclamation_point,1,0.999114,98-exclamation_point10,exclamation_point10;0.999114;exclamation_point10;0.994903;line08;0.98382;line09;0.983354;line09;0.982884;line08;0.981496;exclamation_point10;0.968507;exclamation_point10;0.966568;exclamation_point02;0.853393;exclamation_point02;0.852864;T01;0.727585;T01;0.703049;exclamation_point02;0.695873;exclamation_point02;0.692735;T01;0.68672;arrowhead06;0.682572;arrowhead04;0.674634;T05;0.670947;exclamation_point10;0.669038;T07;0.668556;exclamation_point10;0.66688;H08;0.663834;T07;0.660059;T07;0.655347;T05;0.642722;arrowhead04;0.642498;arrowhead06;0.638526;T05;0.637126;T07;0.6324;H08;0.622761;T05;0.622754;H05;0.618348;P09;0.601404;T07;0.59266;T05;0.550071;arrowhead04;0.546014;H08;0.545205;asterisk06;0.528111;asterisk06;0.52295;H05;0.522231;asterisk09;0.519958;pitchfork10;0.519199;asterisk06;0.519068;asterisk09;0.51652;N06;0.512944;N06;0.512944;H08;0.512541;H08;0.510631;P09;0.509315;asterisk09;0.509054;
98,five_point_star,1,6,32,98-H01-1;98-D07-1;98-H06-1;98-H06-1;98-I04-1;98-I09-1;98-N10-1;98-N08-1;98-P04-1;98-P02-1;98-T06-1;98-T04-1;98-X05-1;98-X02-1;98-arrowhead09-1;98-arrowhead07-1;98-asterisk10-1;98-asterisk07-1;98-exclamation_point10-1;98-exclamation_point06-1;98-five_point_star06-1;98-five_point_star02-1;98-half_note03-1;98-half_note03-1;98-line10-1;98-line02-1;98-pitchfork01-1;98-null08-1;98-pitchfork08-1;98-pitchfork04-1;98-six_point_star08-1;98-six_point_star03-1;,98-five_point_star09,five_point_star,1,0.893429,98-five_point_star06,five_point_star06;0.893429;asterisk07;0.831891;asterisk10;0.798636;asterisk10;0.795365;asterisk07;0.79016;asterisk07;0.789635;five_point_star02;0.787031;asterisk10;0.786133;asterisk10;0.779679;asterisk10;0.774732;asterisk07;0.771237;N08;0.755968;I09;0.749443;asterisk10;0.747228;asterisk07;0.745119;N08;0.739983;I04;0.737867;asterisk07;0.737657;I09;0.732742;N10;0.731929;asterisk10;0.730421;N10;0.710961;asterisk07;0.704143;H01;0.703095;six_point_star03;0.700578;six_point_star08;0.70044;asterisk10;0.693827;H06;0.686875;H06;0.686875;asterisk07;0.678409;I04;0.676818;asterisk07;0.666673;N08;0.663975;N10;0.659798;N08;0.65506;N10;0.651308;N10;0.650918;null08;0.648569;asterisk10;0.64836;asterisk07;0.645315;N08;0.645094;H01;0.638898;asterisk07;0.632416;N08;0.63162;asterisk10;0.630955;H01;0.628825;pitchfork04;0.62608;N10;0.626028;N08;0.623526;H06;0.623239;
98,I,2,6,32,98-D09-2;98-D05-2;98-H03-2;98-H09-2;98-I07-2;98-I08-2;98-N02-2;98-N05-2;98-P04-2;98-P02-2;98-X01-2;98-T08-2;98-X06-2;98-X05-2;98-arrowhead07-2;98-arrowhead02-2;98-asterisk10-2;98-asterisk10-2;98-exclamation_point07-2;98-exclamation_point04-2;98-five_point_star08-2;98-five_point_star06-2;98-half_note03-2;98-half_note03-2;98-line05-2;98-line03-2;98-null08-2;98-null05-2;98-pitchfork09-2;98-pitchfork10-2;98-six_point_star02-2;98-six_point_star04-2;,98-I07,I,1,0.998813,98-I07,I07;0.998813;H03;0.894593;H09;0.877647;I08;0.852186;I08;0.8488;N05;0.840414;N02;0.82493;N05;0.816225;N02;0.792284;H09;0.788275;H03;0.786033;H03;0.767995;H09;0.754908;I07;0.750765;H03;0.744104;H03;0.739747;I08;0.730087;I08;0.722756;P04;0.719969;I07;0.717724;I07;0.717472;P02;0.712623;I08;0.711637;I08;0.707629;H09;0.703282;N02;0.702767;N05;0.701848;H03;0.697557;I07;0.696621;H09;0.696535;I07;0.695996;H09;0.695699;I07;0.69312;P02;0.689975;P04;0.679558;N05;0.678742;I08;0.675413;I08;0.673858;N02;0.670972;T08;0.668073;N05;0.665023;N05;0.661828;H03;0.661699;I08;0.658543;H09;0.654058;I07;0.653436;N02;0.650458;arrowhead02;0.649593;N02;0.642944;H09;0.638917;
98,T,1,7,32,98-D02-1;98-D08-1;98-H06-1;98-H10-1;98-I06-1;98-I08-1;98-N08-1;98-N09-1;98-P02-1;98-P02-1;98-T04-1;98-T08-1;98-X04-1;98-X05-1;98-arrowhead09-1;98-arrowhead09-1;98-asterisk09-1;98-asterisk02-1;98-exclamation_point07-1;98-exclamation_point08-1;98-five_point_star07-1;98-five_point_star05-1;98-line01-1;98-half_note02-1;98-line03-1;98-line04-1;98-null02-1;98-null05-1;98-pitchfork07-1;98-pitchfork09-1;98-six_point_star04-1;98-six_point_star10-1;,98-T09,T,1,0.938952,98-T04,T04;0.938952;T08;0.925885;N09;0.693793;arrowhead09;0.686531;arrowhead09;0.686531;X04;0.681759;I06;0.680376;X04;0.67956;I08;0.678343;exclamation_point07;0.673453;N08;0.673305;exclamation_point07;0.670738;line01;0.669034;X05;0.667394;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665982;exclamation_point08;0.665853;exclamation_point08;0.665853;exclamation_point08;0.665853;exclamation_point08;0.665853;exclamation_point08;0.665853;exclamation_point08;0.665853;exclamation_point08;0.665853;exclamation_point08;0.665853;line04;0.664871;line03;0.664411;I08;0.661958;I06;0.661191;line03;0.660669;line04;0.658896;line01;0.655419;T08;0.654444;pitchfork09;0.652343;pitchfork07;0.651532;T04;0.649449;exclamation_point07;0.648139;T08;0.64571;H10;0.645395;exclamation_point07;0.644983;H10;0.640216;H06;0.639306;P02;0.637198;P02;0.637198;exclamation_point08;0.637042;
98,T,2,7,32,98-D09-2;98-D02-2;98-I01-2;98-H03-2;98-N01-2;98-I02-2;98-N07-2;98-N02-2;98-T01-2;98-P04-2;98-T04-2;98-T02-2;98-X08-2;98-X04-2;98-arrowhead09-2;98-arrowhead09-2;98-asterisk10-2;98-asterisk05-2;98-five_point_star01-2;98-exclamation_point08-2;98-five_point_star08-2;98-five_point_star10-2;98-half_note09-2;98-half_note04-2;98-line07-2;98-null01-2;98-null07-2;98-null10-2;98-pitchfork06-2;98-pitchfork02-2;98-six_point_star08-2;98-six_point_star04-2;,98-T02,T,1,0.998808,98-T02,T02;0.998808;T04;0.927309;T01;0.903166;N01;0.714552;I02;0.682353;arrowhead09;0.680648;arrowhead09;0.680648;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.671043;exclamation_point08;0.670975;exclamation_point08;0.670975;exclamation_point08;0.670975;exclamation_point08;0.670975;exclamation_point08;0.670975;exclamation_point08;0.670975;exclamation_point08;0.670975;exclamation_point08;0.670975;X04;0.66876;N07;0.667541;H03;0.667447;line07;0.666672;X04;0.665527;I02;0.664075;line07;0.662152;I01;0.660522;I02;0.656266;X08;0.652834;I01;0.652336;H03;0.644743;T04;0.642592;half_note04;0.641054;T04;0.64068;half_note09;0.64012;N02;0.639401;H03;0.638024;pitchfork06;0.637929;H03;0.636038;I01;0.635156;H03;0.632162;I01;0.63137;H03;0.631187;N07;0.628337;I02;0.628166;X08;0.626649;
